Format Version,1.0,
Take Name,230626_Group7_trial3_001,
Capture Frame Rate,1000.00,
Export Frame Rate,100.00,
Capture Start Time,26 Jun 2023 17:00:24 +0900,
Total Frames In Take,363,
Total Exported Frames,3630,
Coordinate Space,Local,
Device Name,Trigno 2883,
Device Type,0,
Device Channel Count,2,
Mocap Rate,100.00,
Mocap Rate Multiple,10.00

MocapFrame, MocapTime, DeviceFrame,Sensor 1,Sensor 2
33,0.330000,334,-0.009244,-0.042858
33,0.330000,335,-0.007423,-0.038325
33,0.330000,336,-0.005274,-0.055492
33,0.330000,337,-0.007922,-0.058251
33,0.330000,338,-0.001093,-0.057870
33,0.330000,339,0.000137,-0.067736
34,0.340000,340,0.003793,-0.074369
34,0.340000,341,0.005080,-0.088657
34,0.340000,342,-0.000599,-0.126326
34,0.340000,343,-0.000425,-0.160468
34,0.340000,344,-0.000282,-0.096950
34,0.340000,345,-0.000167,-0.006119
34,0.340000,346,-0.000078,0.016436
34,0.340000,347,-0.000010,0.015664
34,0.340000,348,0.000037,-0.007772
34,0.340000,349,0.000068,-0.040161
35,0.350000,350,0.000085,-0.052958
35,0.350000,351,0.000091,-0.041401
35,0.350000,352,0.000089,-0.024223
35,0.350000,353,0.000080,-0.040484
35,0.350000,354,0.000067,-0.054384
35,0.350000,355,0.059203,-0.050626
35,0.350000,356,0.062700,-0.076637
35,0.350000,357,0.039601,-0.143940
35,0.350000,358,-0.007150,-0.206811
35,0.350000,359,0.009093,-0.111149
36,0.360000,360,0.053604,0.046919
36,0.360000,361,0.053492,0.067258
36,0.360000,362,0.044878,0.003319
36,0.360000,363,0.032433,-0.041233
36,0.360000,364,-0.002611,-0.053694
36,0.360000,365,-0.039011,-0.067460
36,0.360000,366,-0.061163,-0.074001
36,0.360000,367,-0.046996,-0.067634
36,0.360000,368,-0.020191,-0.059048
36,0.360000,369,-0.002412,-0.070519
37,0.370000,370,0.010397,-0.076503
37,0.370000,371,0.008054,-0.086916
37,0.370000,372,0.007363,-0.136956
37,0.370000,373,0.006387,-0.190132
37,0.370000,374,-0.004737,-0.164117
37,0.370000,375,-0.008361,-0.092622
37,0.370000,376,-0.012953,0.052832
37,0.370000,377,-0.010573,0.123424
37,0.370000,378,-0.006953,0.094814
37,0.370000,379,-0.002712,0.042874
38,0.380000,380,0.002401,-0.032902
38,0.380000,381,0.003526,-0.073029
38,0.380000,382,0.033584,-0.077572
38,0.380000,383,0.009929,-0.085111
38,0.380000,384,-0.034374,-0.095206
38,0.380000,385,-0.066766,-0.097056
38,0.380000,386,-0.096918,-0.100275
38,0.380000,387,-0.012563,-0.088479
38,0.380000,388,0.089246,-0.038090
38,0.380000,389,0.129402,-0.008215
39,0.390000,390,0.068621,-0.012563
39,0.390000,391,0.025088,-0.036714
39,0.390000,392,0.001606,-0.046215
39,0.390000,393,0.009587,-0.054028
39,0.390000,394,0.054448,-0.081274
39,0.390000,395,0.037928,-0.085913
39,0.390000,396,0.011838,-0.079569
39,0.390000,397,0.012620,-0.067190
39,0.390000,398,0.010072,-0.046250
39,0.390000,399,-0.004879,-0.028645
40,0.400000,400,-0.015561,-0.001346
40,0.400000,401,-0.020556,-0.036050
40,0.400000,402,-0.025616,-0.069050
40,0.400000,403,-0.032434,-0.080698
40,0.400000,404,-0.034630,-0.092182
40,0.400000,405,-0.017924,-0.070115
40,0.400000,406,0.004044,-0.049868
40,0.400000,407,0.020578,-0.050498
40,0.400000,408,0.013784,-0.056216
40,0.400000,409,-0.003307,-0.068188
41,0.410000,410,-0.004325,-0.076225
41,0.410000,411,-0.017727,-0.074752
41,0.410000,412,-0.046374,-0.088350
41,0.410000,413,-0.031652,-0.109932
41,0.410000,414,0.001771,-0.117017
41,0.410000,415,0.023113,-0.078560
41,0.410000,416,0.054113,-0.005015
41,0.410000,417,0.031457,-0.019160
41,0.410000,418,-0.001395,-0.049694
41,0.410000,419,-0.006098,0.026727
42,0.420000,420,-0.021752,0.056318
42,0.420000,421,-0.050416,-0.006576
